
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
8204	0.29541015625	754.995929093819	-0.000104156494140625		2	0.295166015625
8205	0.294952392578125	755.087482093587	-0.0001041259765625		2	0.294708251953125
8206	0.29449462890625	755.179035093356	-0.000104156494140625		2	0.294189453125
8207	0.294036865234375	755.270588093125	-0.000104095458984375		2	0.29376220703125
8208	0.2935791015625	755.362141092894	-0.000104156494140625		2	0.293304443359375
8209	0.293121337890625	755.453694092663	-0.000104095458984375		2	0.2928466796875
8210	0.29266357421875	755.545247092432	-0.000103973388671875		2	0.29241943359375
8211	0.292205810546875	755.6368000922	-0.000103973388671875		2	0.291961669921875
8212	0.291748046875	755.728353091969	-0.00010394287109375		2	0.29150390625
8213	0.291290283203125	755.819906091738	-0.00010394287109375		2	0.291046142578125
8214	0.29083251953125	755.911459091507	-0.000103912353515625		2	0.29052734375
8215	0.290374755859375	756.003012091276	-0.00010394287109375		2	0.29010009765625
8216	0.2899169921875	756.094565091045	-0.00010394287109375		2	0.28961181640625
8217	0.289459228515625	756.186118090814	-0.000103973388671875		2	0.289215087890625
8218	0.28900146484375	756.277671090582	-0.00010394287109375		2	0.28875732421875
8219	0.288543701171875	756.369224090351	-0.000103912353515625		2	0.288299560546875
8220	0.2880859375	756.46077709012	-0.000103912353515625		2	0.287841796875
8221	0.287628173828125	756.552330089889	-0.00010400390625		2	0.28741455078125
8222	0.28717041015625	756.643883089658	-0.00010400390625		2	0.286895751953125
8223	0.286712646484375	756.735436089427	-0.000103912353515625		2	0.2864990234375
8224	0.2862548828125	756.826989089196	-0.000103912353515625		2	0.285980224609375
8225	0.285797119140625	756.918542088964	-0.000103912353515625		2	0.28558349609375
8226	0.28533935546875	757.010095088733	-0.000103912353515625		2	0.28509521484375
8227	0.284881591796875	757.101648088502	-0.000103912353515625		2	0.284637451171875
8228	0.284423828125	757.193201088271	-0.0001038818359375		2	0.284210205078125
8229	0.283966064453125	757.28475408804	-0.000103851318359375		2	0.28369140625
8230	0.28350830078125	757.376307087809	-0.000103912353515625		2	0.28326416015625
8231	0.283050537109375	757.467860087577	-0.000103546142578125		2	0.282806396484375
8232	0.2825927734375	757.559413087346	-0.00010357666015625		2	0.28240966796875
8233	0.282135009765625	757.650966087115	-0.000103607177734375		2	0.28192138671875
8234	0.28167724609375	757.742519086884	-0.0001036376953125		2	0.281463623046875
8235	0.281219482421875	757.834072086653	-0.0001036376953125		2	0.281005859375
8236	0.28076171875	757.925625086422	-0.0001036376953125		2	0.280517578125
8237	0.280303955078125	758.017178086191	-0.0001036376953125		2	0.28009033203125
8238	0.27984619140625	758.108731085959	-0.000103668212890625		2	0.27960205078125
8239	0.279388427734375	758.200284085728	-0.000103668212890625		2	0.279144287109375
8240	0.2789306640625	758.291837085497	-0.000103729248046875		2	0.278717041015625
8241	0.278472900390625	758.383390085266	-0.00010369873046875		2	0.27825927734375
8242	0.27801513671875	758.474943085035	-0.0001038818359375		2	0.27777099609375
8243	0.277557373046875	758.566496084804	-0.000103790283203125		2	0.27734375
