
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(2).Current (A)	Scan	WE(1).Potential (V)
5456	0.54718017578125	522.388129681097	-0.00079742431640625	5.37109375E-05	2	
5457	0.547637939453125	522.479682680866	-0.00079345703125	5.352783203125E-05	2	
5458	0.548095703125	522.571235680634	-0.00079559326171875	5.38330078125E-05	2	
5459	0.548553466796875	522.662788680403	-0.0007916259765625	5.33447265625E-05	2	
5460	0.54901123046875	522.754341680172	-0.00079345703125	5.3741455078125E-05	2	
5461	0.549468994140625	522.845894679941	-0.00078948974609375	5.37109375E-05	2	
5462	0.5499267578125	522.93744767971	-0.000791015625	5.3497314453125E-05	2	
5463	0.550384521484375	523.029000679479	-0.00078826904296875	5.3466796875E-05	2	
5464	0.55084228515625	523.120553679248	-0.00078887939453125	5.3558349609375E-05	2	
5465	0.551300048828125	523.212106679016	-0.00078704833984375	5.3497314453125E-05	2	
5466	0.5517578125	523.303659678785	-0.0007867431640625	5.3314208984375E-05	2	
5467	0.552215576171875	523.395212678554	-0.00078582763671875	5.33447265625E-05	2	
5468	0.55267333984375	523.486765678323	-0.000784912109375	5.3314208984375E-05	2	
5469	0.553131103515625	523.578318678092	-0.000784912109375	5.3192138671875E-05	2	
5470	0.5535888671875	523.669871677861	-0.00078277587890625	5.322265625E-05	2	
5471	0.554046630859375	523.76142467763	-0.00078338623046875	5.3253173828125E-05	2	
5472	0.55450439453125	523.852977677398	-0.0007806396484375	5.3070068359375E-05	2	
5473	0.554962158203125	523.944530677167	-0.00078216552734375	5.322265625E-05	2	
5474	0.555419921875	524.036083676936	-0.00077880859375	5.2947998046875E-05	2	
5475	0.555877685546875	524.127636676705	-0.00078094482421875	5.31005859375E-05	2	
5476	0.55633544921875	524.219189676474	-0.0007769775390625	5.2886962890625E-05	2	
5477	0.556793212890625	524.310742676243	-0.00077911376953125	5.3131103515625E-05	2	
5478	0.5572509765625	524.402295676011	-0.000775146484375	5.2581787109375E-05	2	
5479	0.557708740234375	524.49384867578	-0.00077728271484375	5.2947998046875E-05	2	
5480	0.55816650390625	524.585401675549	-0.0007733154296875	5.2703857421875E-05	2	
5481	0.558624267578125	524.676954675318	-0.000775146484375	5.291748046875E-05	2	
5482	0.55908203125	524.768507675087	-0.00077117919921875	5.2764892578125E-05	2	
5483	0.559539794921875	524.860060674856	-0.00077301025390625	5.28564453125E-05	2	
5484	0.55999755859375	524.951613674625	-0.00076904296875	5.2215576171875E-05	2	
5485	0.560455322265625	525.043166674393	-0.0007708740234375	5.26123046875E-05	2	
5486	0.5609130859375	525.134719674162	-0.000767822265625	5.26123046875E-05	2	
5487	0.561370849609375	525.226272673931	-0.0007684326171875	5.2337646484375E-05	2	
5488	0.56182861328125	525.3178256737	-0.0007659912109375	5.2337646484375E-05	2	
5489	0.562286376953125	525.409378673469	-0.0007659912109375	5.230712890625E-05	2	
5490	0.562744140625	525.500931673238	-0.0007647705078125	5.242919921875E-05	2	
5491	0.563201904296875	525.592484673007	-0.0007635498046875	5.2154541015625E-05	2	
5492	0.56365966796875	525.684037672775	-0.00076324462890625	5.2337646484375E-05	2	
5493	0.564117431640625	525.775590672544	-0.00076141357421875	5.206298828125E-05	2	
5494	0.5645751953125	525.867143672313	-0.00076171875	5.18798828125E-05	2	
5495	0.565032958984375	525.958696672082	-0.00075927734375	5.2001953125E-05	2	
5496	0.56549072265625	526.050249671851	-0.00076080322265625	5.2154541015625E-05	2	
5497	0.565948486328125	526.14180267162	-0.00075714111328125	5.2093505859375E-05	2	
5498	0.56640625	526.233355671388	-0.00075897216796875	5.2001953125E-05	2	
5499	0.566864013671875	526.324908671157	-0.00075531005859375	5.194091796875E-05	2	
5500	0.56732177734375	526.416461670926	-0.0007574462890625	5.206298828125E-05	2	
5501	0.567779541015625	526.508014670695	-0.00075347900390625	5.1788330078125E-05	2	
5502	0.5682373046875	526.599567670464	-0.00075531005859375	5.1849365234375E-05	2	
5503	0.568695068359375	526.691120670233	-0.0007513427734375	5.1666259765625E-05	2	
5504	0.56915283203125	526.782673670002	-0.000753173828125	5.181884765625E-05	2	
5505	0.569610595703125	526.87422666977	-0.00074920654296875	5.1544189453125E-05	2	
5506	0.570068359375	526.965779669539	-0.00075103759765625	5.16357421875E-05	2	
5507	0.570526123046875	527.057332669308	-0.0007470703125	5.1483154296875E-05	2	
5508	0.57098388671875	527.148885669077	-0.000748291015625	5.157470703125E-05	2	
5509	0.571441650390625	527.240438668846	-0.0007452392578125	5.1300048828125E-05	2	
5510	0.5718994140625	527.331991668615	-0.00074615478515625	5.1300048828125E-05	2	
5511	0.572357177734375	527.423544668384	-0.0007440185546875	5.1361083984375E-05	2	
5512	0.57281494140625	527.515097668152	-0.0007440185546875	5.11474609375E-05	2	
5513	0.573272705078125	527.606650667921	-0.00074249267578125	5.126953125E-05	2	
5514	0.57373046875	527.69820366769	-0.00074127197265625	5.1177978515625E-05	2	
5515	0.574188232421875	527.789756667459	-0.000740966796875	5.1177978515625E-05	2	
5516	0.57464599609375	527.881309667228	-0.00073944091796875	5.1116943359375E-05	2	
5517	0.575103759765625	527.972862666997	-0.00073944091796875	5.09033203125E-05	2	
5518	0.5755615234375	528.064415666766	-0.00073699951171875	5.0750732421875E-05	2	
5519	0.576019287109375	528.155968666534	-0.00073760986328125	5.0994873046875E-05	2	
5520	0.57647705078125	528.247521666303	-0.00073486328125	5.078125E-05	2	
5521	0.576934814453125	528.339074666072	-0.0007366943359375	5.0811767578125E-05	2	
5522	0.577392578125	528.430627665841	-0.00073333740234375	5.072021484375E-05	2	
5523	0.577850341796875	528.52218066561	-0.00073486328125	5.0628662109375E-05	2	
5524	0.57830810546875	528.613733665379	-0.00073089599609375	5.04150390625E-05	2	
5525	0.578765869140625	528.705286665147	-0.000732421875	5.0750732421875E-05	2	
5526	0.5792236328125	528.796839664916	-0.000728759765625	4.998779296875E-05	2	
5527	0.579681396484375	528.888392664685	-0.00073028564453125	5.0567626953125E-05	2	
5528	0.58013916015625	528.979945664454	-0.000726318359375	5.0201416015625E-05	2	
5529	0.580596923828125	529.071498664223	-0.0007281494140625	5.04150390625E-05	2	
5530	0.5810546875	529.163051663992	-0.000723876953125	5.01708984375E-05	2	
5531	0.581512451171875	529.254604663761	-0.00072509765625	5.0323486328125E-05	2	
5532	0.58197021484375	529.346157663529	-0.000721435546875	5.010986328125E-05	2	
5533	0.582427978515625	529.437710663298	-0.00072265625	5.023193359375E-05	2	
5534	0.5828857421875	529.529263663067	-0.00071990966796875	5.0048828125E-05	2	
5535	0.583343505859375	529.620816662836	-0.0007208251953125	5.0079345703125E-05	2	
5536	0.58380126953125	529.712369662605	-0.0007183837890625	4.998779296875E-05	2	
5537	0.584259033203125	529.803922662374	-0.0007183837890625	4.9896240234375E-05	2	
5538	0.584716796875	529.895475662143	-0.0007171630859375	4.9957275390625E-05	2	
5539	0.585174560546875	529.987028661911	-0.0007159423828125	4.974365234375E-05	2	
5540	0.58563232421875	530.07858166168	-0.00071502685546875	4.9591064453125E-05	2	
5541	0.586090087890625	530.170134661449	-0.00071319580078125	4.962158203125E-05	2	
5542	0.5865478515625	530.261687661218	-0.00071319580078125	4.974365234375E-05	2	
5543	0.587005615234375	530.353240660987	-0.00071044921875	4.9530029296875E-05	2	
