Potential vs. RHE [V],Current [A]
0.150299072265625,-0.0011799621582031252
0.1507568359375,-0.001179046630859375
0.151214599609375,-0.001180572509765625
0.15167236328125,-0.001177825927734375
0.152130126953125,-0.001179656982421875
0.152587890625,-0.001177978515625
0.153045654296875,-0.001180267333984375
0.15350341796875,-0.0011773681640625
0.153961181640625,-0.0011799621582031252
0.1544189453125,-0.001176605224609375
0.154876708984375,-0.00117919921875
0.15533447265625,-0.0011761474609375
0.155792236328125,-0.00117889404296875
0.15625,-0.001176300048828125
0.156707763671875,-0.00117828369140625
0.15716552734375,-0.00117523193359375
0.157623291015625,-0.0011773681640625
0.1580810546875,-0.0011752319335937502
0.158538818359375,-0.0011767578125
0.15899658203125,-0.0011749267578125
0.159454345703125,-0.001175994873046875
0.159912109375,-0.001175384521484375
0.160369873046875,-0.0011752319335937502
0.16082763671875,-0.0011755371093749999
0.161285400390625,-0.0011743164062500001
0.1617431640625,-0.0011755371093749999
0.162200927734375,-0.001173248291015625
0.16265869140625,-0.0011747741699218751
0.163116455078125,-0.001172027587890625
0.16357421875,-0.0011746215820312498
0.164031982421875,-0.0011717224121093749
0.16448974609375,-0.00117462158203125
0.164947509765625,-0.0011709594726562501
0.1654052734375,-0.0011743164062500001
0.165863037109375,-0.00116973876953125
0.16632080078125,-0.001173553466796875
0.166778564453125,-0.0011688232421875
0.167236328125,-0.0011724853515625
0.167694091796875,-0.00116851806640625
0.16815185546875,-0.00117218017578125
0.168609619140625,-0.001168365478515625
0.1690673828125,-0.0011708068847656248
0.169525146484375,-0.0011679077148437499
0.16998291015625,-0.00116973876953125
0.170440673828125,-0.001168365478515625
0.1708984375,-0.00116851806640625
0.171356201171875,-0.001168060302734375
0.17181396484375,-0.0011679077148437499
0.172271728515625,-0.001168060302734375
0.1727294921875,-0.00116729736328125
0.173187255859375,-0.001168365478515625
0.17364501953125,-0.0011666870117187501
0.174102783203125,-0.001168975830078125
0.174560546875,-0.001165771484375
0.175018310546875,-0.00116851806640625
0.17547607421875,-0.001165008544921875
0.175933837890625,-0.001168060302734375
0.1763916015625,-0.00116455078125
0.176849365234375,-0.001168365478515625
0.17730712890625,-0.0011636352539062499
0.177764892578125,-0.001167144775390625
0.17822265625,-0.0011628723144531251
0.178680419921875,-0.0011660766601562498
0.17913818359375,-0.00116180419921875
0.179595947265625,-0.001164703369140625
0.1800537109375,-0.001161346435546875
0.180511474609375,-0.00116363525390625
0.18096923828125,-0.001161041259765625
0.181427001953125,-0.00116241455078125
0.181884765625,-0.001160888671875
0.182342529296875,-0.001161956787109375
0.18280029296875,-0.001161651611328125
0.183258056640625,-0.00116119384765625
0.1837158203125,-0.001161956787109375
0.184173583984375,-0.00116058349609375
0.18463134765625,-0.001162109375
0.185089111328125,-0.00115997314453125
0.185546875,-0.001161956787109375
0.186004638671875,-0.0011590576171875001
0.18646240234375,-0.0011614990234375
0.186920166015625,-0.001157989501953125
0.1873779296875,-0.001161041259765625
0.187835693359375,-0.0011578369140625
0.18829345703125,-0.0011602783203124999
0.188751220703125,-0.0011564636230468749
0.189208984375,-0.001159820556640625
0.189666748046875,-0.00115631103515625
0.19012451171875,-0.0011590576171875001
0.190582275390625,-0.001155853271484375
0.1910400390625,-0.001158294677734375
0.191497802734375,-0.0011555480957031248
0.19195556640625,-0.0011572265625
0.192413330078125,-0.0011553955078125
0.19287109375,-0.0011564636230468749
0.193328857421875,-0.001154937744140625
0.19378662109375,-0.001154937744140625
0.194244384765625,-0.00115478515625
0.1947021484375,-0.0011541748046875
0.195159912109375,-0.00115478515625
0.19561767578125,-0.001153564453125
0.196075439453125,-0.001154937744140625
0.196533203125,-0.001153106689453125
0.196990966796875,-0.00115478515625
0.19744873046875,-0.001152496337890625
0.197906494140625,-0.00115386962890625
0.1983642578125,-0.0011514282226562501
0.198822021484375,-0.001154022216796875
0.19927978515625,-0.001151123046875
0.199737548828125,-0.001153411865234375
0.2001953125,-0.00115081787109375
0.200653076171875,-0.001152191162109375
0.20111083984375,-0.00115020751953125
0.201568603515625,-0.00115203857421875
0.2020263671875,-0.00115020751953125
0.202484130859375,-0.001151123046875
0.20294189453125,-0.001149749755859375
0.203399658203125,-0.001149749755859375
0.203857421875,-0.0011488342285156249
0.204315185546875,-0.00114959716796875
0.20477294921875,-0.00114898681640625
0.205230712890625,-0.0011492919921875
0.2056884765625,-0.00114898681640625
0.206146240234375,-0.001148223876953125
0.20660400390625,-0.0011483764648437499
0.207061767578125,-0.001147003173828125
0.20751953125,-0.00114776611328125
0.207977294921875,-0.001146240234375
0.20843505859375,-0.001147003173828125
0.208892822265625,-0.00114501953125
0.2093505859375,-0.001146392822265625
0.209808349609375,-0.001144866943359375
0.21026611328125,-0.0011456298828125002
0.210723876953125,-0.0011445617675781249
0.211181640625,-0.0011456298828125002
0.211639404296875,-0.00114410400390625
0.21209716796875,-0.00114532470703125
0.212554931640625,-0.0011442565917968751
0.2130126953125,-0.001144256591796875
0.213470458984375,-0.001143341064453125
0.21392822265625,-0.0011445617675781249
0.214385986328125,-0.001143341064453125
0.21484375,-0.00114349365234375
0.215301513671875,-0.00114288330078125
0.21575927734375,-0.001142730712890625
0.216217041015625,-0.0011419677734375
0.2166748046875,-0.0011419677734375
0.217132568359375,-0.0011413574218750002
0.21759033203125,-0.001140594482421875
0.218048095703125,-0.0011402893066406248
0.218505859375,-0.00113983154296875
0.218963623046875,-0.001139373779296875
0.21942138671875,-0.0011395263671875
0.219879150390625,-0.001138916015625
0.2203369140625,-0.00113861083984375
0.220794677734375,-0.001138458251953125
0.22125244140625,-0.001138458251953125
0.221710205078125,-0.00113800048828125
0.22216796875,-0.001137847900390625
0.222625732421875,-0.0011376953125
0.22308349609375,-0.0011376953125
0.223541259765625,-0.001137237548828125
0.2239990234375,-0.001137237548828125
0.224456787109375,-0.00113677978515625
0.22491455078125,-0.001137237548828125
0.225372314453125,-0.00113677978515625
0.225830078125,-0.001136322021484375
0.226287841796875,-0.0011361694335937501
0.22674560546875,-0.0011358642578125
0.227203369140625,-0.001135711669921875
0.2276611328125,-0.00113494873046875
0.228118896484375,-0.00113494873046875
0.22857666015625,-0.001134490966796875
0.229034423828125,-0.00113433837890625
0.2294921875,-0.0011331176757812499
0.229949951171875,-0.001133575439453125
0.23040771484375,-0.0011323547363281251
0.230865478515625,-0.0011332702636718752
0.2313232421875,-0.001131439208984375
0.231781005859375,-0.0011323547363281251
0.23223876953125,-0.001130523681640625
0.232696533203125,-0.001131744384765625
0.233154296875,-0.001130218505859375
0.233612060546875,-0.001131591796875
0.23406982421875,-0.0011297607421875
0.234527587890625,-0.0011309814453125
0.2349853515625,-0.0011294555664062502
0.235443115234375,-0.001130523681640625
0.23590087890625,-0.001129150390625
0.236358642578125,-0.001129608154296875
0.23681640625,-0.0011285400390625001
0.237274169921875,-0.0011279296875
0.23773193359375,-0.0011279296874999998
0.238189697265625,-0.0011273193359375
0.2386474609375,-0.0011273193359375
0.239105224609375,-0.001126556396484375
0.23956298828125,-0.001126861572265625
0.240020751953125,-0.00112518310546875
0.240478515625,-0.001126556396484375
0.240936279296875,-0.0011247253417968751
0.24139404296875,-0.0011260986328125002
0.241851806640625,-0.0011241149902343748
0.2423095703125,-0.00112640380859375
0.242767333984375,-0.00112396240234375
0.24322509765625,-0.0011254882812499999
0.243682861328125,-0.001123199462890625
0.244140625,-0.00112518310546875
0.244598388671875,-0.001122589111328125
0.24505615234375,-0.001124420166015625
0.245513916015625,-0.001122589111328125
0.2459716796875,-0.0011236572265625
0.246429443359375,-0.001122283935546875
0.24688720703125,-0.00112274169921875
0.247344970703125,-0.001121826171875
0.247802734375,-0.00112152099609375
0.248260498046875,-0.001121063232421875
0.24871826171875,-0.001120147705078125
0.249176025390625,-0.00112060546875
0.2496337890625,-0.001120147705078125
0.250091552734375,-0.001120452880859375
0.25054931640625,-0.0011181640625
0.251007080078125,-0.00111968994140625
0.25146484375,-0.0011174011230468748
0.251922607421875,-0.001119537353515625
0.25238037109375,-0.0011170959472656251
0.252838134765625,-0.0011193847656250002
0.2532958984375,-0.001116790771484375
0.253753662109375,-0.0011187744140625
0.25421142578125,-0.00111602783203125
0.254669189453125,-0.001118011474609375
0.255126953125,-0.00111480712890625
0.255584716796875,-0.001116485595703125
0.25604248046875,-0.001114349365234375
0.256500244140625,-0.00111572265625
0.2569580078125,-0.00111480712890625
0.257415771484375,-0.00111419677734375
0.25787353515625,-0.001113433837890625
0.258331298828125,-0.0011145019531249999
0.2587890625,-0.001114349365234375
0.259246826171875,-0.001112518310546875
0.25970458984375,-0.0011131286621093748
0.260162353515625,-0.0011114501953125
0.2606201171875,-0.0011132812500000001
0.261077880859375,-0.00111114501953125
0.26153564453125,-0.001113433837890625
0.261993408203125,-0.0011103820800781252
0.262451171875,-0.001112823486328125
0.262908935546875,-0.001109619140625
0.26336669921875,-0.00111297607421875
0.263824462890625,-0.001109619140625
0.2642822265625,-0.001112213134765625
0.264739990234375,-0.0011088562011718748
0.26519775390625,-0.001110992431640625
0.265655517578125,-0.001108551025390625
0.26611328125,-0.0011099243164062501
0.266571044921875,-0.001107635498046875
0.26702880859375,-0.001108856201171875
0.267486572265625,-0.001107177734375
0.2679443359375,-0.001107940673828125
0.268402099609375,-0.001107177734375
0.26885986328125,-0.001106719970703125
0.269317626953125,-0.001106719970703125
0.269775390625,-0.0011053466796875
0.270233154296875,-0.00110626220703125
0.27069091796875,-0.00110443115234375
0.271148681640625,-0.001105804443359375
0.2716064453125,-0.001103363037109375
0.272064208984375,-0.0011056518554687501
0.27252197265625,-0.001102447509765625
0.272979736328125,-0.0011053466796875
0.2734375,-0.0011016845703124998
0.273895263671875,-0.00110443115234375
0.27435302734375,-0.0011004638671875
0.274810791015625,-0.001103515625
0.2752685546875,-0.001100311279296875
0.275726318359375,-0.00110321044921875
0.27618408203125,-0.001099853515625
0.276641845703125,-0.0011022949218750001
0.277099609375,-0.0010998535156250002
0.277557373046875,-0.001101531982421875
0.27801513671875,-0.0010992431640624999
0.278472900390625,-0.00110015869140625
0.2789306640625,-0.0010987854003906249
0.279388427734375,-0.0010986328125
0.27984619140625,-0.0010986328125
0.280303955078125,-0.001097869873046875
0.28076171875,-0.0010989379882812502
0.281219482421875,-0.00109710693359375
0.28167724609375,-0.0010992431640625
0.282135009765625,-0.0010964965820312502
0.2825927734375,-0.0010987854003906249
0.283050537109375,-0.0010955810546875002
0.28350830078125,-0.0010986328125
0.283966064453125,-0.0010946655273437501
0.284423828125,-0.00109832763671875
0.284881591796875,-0.00109375
0.28533935546875,-0.0010968017578125
0.285797119140625,-0.001092681884765625
0.2862548828125,-0.001096343994140625
0.286712646484375,-0.001092529296875
0.28717041015625,-0.0010955810546875002
0.287628173828125,-0.00109222412109375
0.2880859375,-0.001094512939453125
0.288543701171875,-0.00109100341796875
0.28900146484375,-0.00109283447265625
0.289459228515625,-0.001091156005859375
0.2899169921875,-0.001091461181640625
0.290374755859375,-0.00109100341796875
0.29083251953125,-0.0010903930664062501
0.291290283203125,-0.0010906982421874998
0.291748046875,-0.001090087890625
0.292205810546875,-0.0010917663574218752
0.29266357421875,-0.00108917236328125
0.293121337890625,-0.0010913085937500002
0.2935791015625,-0.0010879516601562502
0.294036865234375,-0.00109100341796875
0.29449462890625,-0.0010870361328125001
0.294952392578125,-0.001090545654296875
0.29541015625,-0.001085968017578125
0.295867919921875,-0.001089935302734375
0.29632568359375,-0.0010858154296875
0.296783447265625,-0.001089019775390625
0.2972412109375,-0.0010845947265625002
0.297698974609375,-0.0010882568359375
0.29815673828125,-0.001083984375
0.298614501953125,-0.0010868835449218748
0.299072265625,-0.001083831787109375
0.299530029296875,-0.001085662841796875
0.29998779296875,-0.0010836791992187502
0.300445556640625,-0.001084442138671875
0.3009033203125,-0.001083526611328125
0.301361083984375,-0.0010832214355468751
0.30181884765625,-0.001083221435546875
0.302276611328125,-0.0010821533203125
0.302734375,-0.0010833740234375
0.303192138671875,-0.001081390380859375
0.30364990234375,-0.001083221435546875
0.304107666015625,-0.001080322265625
0.3045654296875,-0.001083221435546875
0.305023193359375,-0.001079559326171875
0.30548095703125,-0.001082611083984375
0.305938720703125,-0.0010784912109375
0.306396484375,-0.001081695556640625
0.306854248046875,-0.001077117919921875
0.30731201171875,-0.001080474853515625
0.307769775390625,-0.001075897216796875
0.3082275390625,-0.0010791015625
0.308685302734375,-0.001075286865234375
0.30914306640625,-0.00107818603515625
0.309600830078125,-0.00107452392578125
0.31005859375,-0.0010769653320312502
0.310516357421875,-0.00107421875
0.31097412109375,-0.0010758972167968749
0.311431884765625,-0.00107421875
0.3118896484375,-0.001074981689453125
0.312347412109375,-0.001074066162109375
0.31280517578125,-0.001072845458984375
0.313262939453125,-0.001073150634765625
0.313720703125,-0.0010723876953125
0.314178466796875,-0.001073455810546875
0.31463623046875,-0.0010716247558593748
0.315093994140625,-0.0010736083984375
0.3155517578125,-0.00107086181640625
0.316009521484375,-0.00107330322265625
0.31646728515625,-0.00106964111328125
0.316925048828125,-0.0010725402832031249
0.3173828125,-0.0010684204101562502
0.317840576171875,-0.001071624755859375
0.31829833984375,-0.0010675048828125001
0.318756103515625,-0.001070709228515625
0.3192138671875,-0.00106689453125
0.319671630859375,-0.00106964111328125
0.32012939453125,-0.001066436767578125
0.320587158203125,-0.00106842041015625
0.321044921875,-0.0010655212402343752
0.321502685546875,-0.0010679626464843751
0.32196044921875,-0.0010655212402343752
0.322418212890625,-0.001067047119140625
0.3228759765625,-0.001065521240234375
0.323333740234375,-0.001065673828125
0.32379150390625,-0.0010650634765625
0.324249267578125,-0.00106414794921875
0.32470703125,-0.0010646057128906252
0.325164794921875,-0.001063079833984375
0.32562255859375,-0.0010641479492187501
0.326080322265625,-0.001062164306640625
0.3265380859375,-0.0010638427734375
0.326995849609375,-0.001061248779296875
0.32745361328125,-0.001063232421875
0.327911376953125,-0.0010603332519531251
0.328369140625,-0.001062469482421875
0.328826904296875,-0.001059112548828125
0.32928466796875,-0.00106201171875
0.329742431640625,-0.00105865478515625
0.3302001953125,-0.001060791015625
0.330657958984375,-0.001058197021484375
0.33111572265625,-0.0010601806640624998
0.331573486328125,-0.00105865478515625
0.33203125,-0.0010598754882812501
0.332489013671875,-0.0010577392578125
0.33294677734375,-0.001058807373046875
0.333404541015625,-0.0010572814941406249
0.3338623046875,-0.0010577392578125
0.334320068359375,-0.00105682373046875
0.33477783203125,-0.0010559082031249998
0.335235595703125,-0.001055755615234375
0.335693359375,-0.0010545349121093752
0.336151123046875,-0.001055145263671875
0.33660888671875,-0.00105377197265625
0.337066650390625,-0.00105438232421875
0.3375244140625,-0.0010525512695312498
0.337982177734375,-0.00105377197265625
0.33843994140625,-0.0010511779785156248
0.338897705078125,-0.0010527038574218751
0.33935546875,-0.001050567626953125
0.339813232421875,-0.00105194091796875
0.34027099609375,-0.001049652099609375
0.340728759765625,-0.001051788330078125
0.3411865234375,-0.0010498046875000002
0.341644287109375,-0.001051177978515625
0.34210205078125,-0.001049041748046875
0.342559814453125,-0.00105010986328125
0.343017578125,-0.0010484313964843751
0.343475341796875,-0.0010491943359374999
0.34393310546875,-0.001047821044921875
0.344390869140625,-0.001047821044921875
0.3448486328125,-0.001046905517578125
0.345306396484375,-0.001046142578125
0.34576416015625,-0.001046295166015625
0.346221923828125,-0.00104522705078125
0.3466796875,-0.00104522705078125
0.347137451171875,-0.001043853759765625
0.34759521484375,-0.001044464111328125
0.348052978515625,-0.001042938232421875
0.3485107421875,-0.001043701171875
0.348968505859375,-0.0010421752929687502
0.34942626953125,-0.00104339599609375
0.349884033203125,-0.0010417175292968752
0.350341796875,-0.00104248046875
0.350799560546875,-0.0010411071777343748
0.35125732421875,-0.00104217529296875
0.351715087890625,-0.001040496826171875
0.3521728515625,-0.001041412353515625
0.352630615234375,-0.001039581298828125
0.35308837890625,-0.001040191650390625
0.353546142578125,-0.001038970947265625
0.35400390625,-0.0010388183593750002
0.354461669921875,-0.0010377502441406249
0.35491943359375,-0.0010379028320312502
0.355377197265625,-0.001037139892578125
0.3558349609375,-0.0010369873046875001
0.356292724609375,-0.001036224365234375
0.35675048828125,-0.001035614013671875
0.357208251953125,-0.001035614013671875
0.357666015625,-0.00103485107421875
0.358123779296875,-0.0010350036621093752
0.35858154296875,-0.001034088134765625
0.359039306640625,-0.0010345458984375
0.3594970703125,-0.0010331726074218751
0.359954833984375,-0.0010334777832031248
0.36041259765625,-0.001031951904296875
0.360870361328125,-0.0010325622558593748
0.361328125,-0.001031494140625
0.361785888671875,-0.0010321044921875
0.36224365234375,-0.001030731201171875
0.362701416015625,-0.001031036376953125
0.3631591796875,-0.0010301208496093749
0.363616943359375,-0.0010301208496093749
0.36407470703125,-0.0010293579101562501
0.364532470703125,-0.001028900146484375
0.364990234375,-0.001028289794921875
0.365447998046875,-0.00102783203125
0.36590576171875,-0.001027374267578125
0.366363525390625,-0.0010267639160156249
0.3668212890625,-0.00102630615234375
0.367279052734375,-0.0010255432128906251
0.36773681640625,-0.001025543212890625
0.368194580078125,-0.001024932861328125
0.36865234375,-0.0010249328613281248
0.369110107421875,-0.001023406982421875
0.36956787109375,-0.001023712158203125
0.370025634765625,-0.001023101806640625
0.3704833984375,-0.001023101806640625
0.370941162109375,-0.0010224914550781249
0.37139892578125,-0.00102264404296875
0.371856689453125,-0.0010220336914062498
0.372314453125,-0.0010224914550781249
0.372772216796875,-0.00102142333984375
0.37322998046875,-0.001021270751953125
0.373687744140625,-0.0010205078125
0.3741455078125,-0.0010205078125
0.374603271484375,-0.0010198974609375
0.37506103515625,-0.001019439697265625
0.375518798828125,-0.00101898193359375
0.3759765625,-0.0010182189941406248
0.376434326171875,-0.001017608642578125
0.37689208984375,-0.00101715087890625
0.377349853515625,-0.0010162353515625
0.3778076171875,-0.001016082763671875
0.378265380859375,-0.001015472412109375
0.37872314453125,-0.001015167236328125
0.379180908203125,-0.0010144042968749998
0.379638671875,-0.0010140991210937501
0.380096435546875,-0.001013641357421875
0.38055419921875,-0.00101348876953125
0.381011962890625,-0.00101318359375
0.3814697265625,-0.001013031005859375
0.381927490234375,-0.00101226806640625
0.38238525390625,-0.0010116577148437502
0.382843017578125,-0.0010115051269531249
0.38330078125,-0.0010110473632812499
0.383758544921875,-0.001010894775390625
0.38421630859375,-0.0010105895996093748
0.384674072265625,-0.00101043701171875
0.3851318359375,-0.001009674072265625
0.385589599609375,-0.001009521484375
0.38604736328125,-0.001008758544921875
0.386505126953125,-0.00100830078125
0.386962890625,-0.001007537841796875
0.387420654296875,-0.001006927490234375
0.38787841796875,-0.0010064697265625001
0.388336181640625,-0.0010058593749999998
0.3887939453125,-0.0010052490234375
0.389251708984375,-0.00100433349609375
0.38970947265625,-0.00100372314453125
0.390167236328125,-0.001003265380859375
0.390625,-0.00100341796875
0.391082763671875,-0.001003265380859375
0.39154052734375,-0.001002349853515625
0.391998291015625,-0.001002197265625
0.3924560546875,-0.001001739501953125
0.392913818359375,-0.001001434326171875
0.39337158203125,-0.00100067138671875
0.393829345703125,-0.0010006713867187502
0.394287109375,-0.001000213623046875
0.394744873046875,-0.0009997558593750002
0.39520263671875,-0.0009991455078124998
0.395660400390625,-0.0009986877441406248
0.3961181640625,-0.000998077392578125
0.396575927734375,-0.000997772216796875
0.39703369140625,-0.00099700927734375
0.397491455078125,-0.00099639892578125
0.39794921875,-0.0009959411621093752
0.398406982421875,-0.000994873046875
0.39886474609375,-0.0009950256347656251
0.399322509765625,-0.000994110107421875
0.3997802734375,-0.000994110107421875
0.400238037109375,-0.0009930419921875
0.40069580078125,-0.0009934997558593752
0.401153564453125,-0.000992279052734375
0.401611328125,-0.000992889404296875
0.402069091796875,-0.000991363525390625
0.40252685546875,-0.0009916687011718751
0.402984619140625,-0.0009906005859375
0.4034423828125,-0.0009906005859375
0.403900146484375,-0.000989837646484375
0.40435791015625,-0.0009896850585937502
0.404815673828125,-0.000989227294921875
0.4052734375,-0.00098846435546875
0.405731201171875,-0.0009881591796874999
0.40618896484375,-0.0009877014160156248
0.406646728515625,-0.0009873962402343751
0.4071044921875,-0.000986480712890625
0.407562255859375,-0.000986175537109375
0.40802001953125,-0.0009849548339843752
0.408477783203125,-0.000985260009765625
0.408935546875,-0.000983734130859375
0.409393310546875,-0.000983734130859375
0.40985107421875,-0.000982513427734375
0.410308837890625,-0.0009832763671875
0.4107666015625,-0.00098175048828125
0.411224365234375,-0.000982208251953125
0.41168212890625,-0.00098052978515625
0.412139892578125,-0.0009808349609375
0.41259765625,-0.00097991943359375
0.413055419921875,-0.000980377197265625
0.41351318359375,-0.00097930908203125
0.413970947265625,-0.0009796142578125
0.4144287109375,-0.000978546142578125
0.414886474609375,-0.000978240966796875
0.41534423828125,-0.000977325439453125
0.415802001953125,-0.000977020263671875
0.416259765625,-0.0009765625
0.416717529296875,-0.0009759521484375
0.41717529296875,-0.000975189208984375
0.417633056640625,-0.0009750366210937501
0.4180908203125,-0.000974884033203125
0.418548583984375,-0.0009738159179687501
0.41900634765625,-0.0009738159179687499
0.419464111328125,-0.0009721374511718751
0.419921875,-0.0009729003906250001
0.420379638671875,-0.000971527099609375
0.42083740234375,-0.0009722900390625
0.421295166015625,-0.000970306396484375
0.4217529296875,-0.0009707641601562501
0.422210693359375,-0.00096893310546875
0.42266845703125,-0.000969696044921875
0.423126220703125,-0.000967864990234375
0.423583984375,-0.0009686279296875001
