index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
554	0.3350601510943963	-1.242462158203125	0.0567169189453125
555	0.335509799261762	-1.2421264648437498	0.05657958984375
556	0.33596830070677425	-1.242156982421875	0.0568084716796875
557	0.33641462889502255	-1.2416839599609377	0.056793212890625
558	0.3368653837220941	-1.24139404296875	0.05664062499999999
559	0.3373150318894598	-1.241058349609375	0.05670166015625
560	0.3377683689225116	-1.240875244140625	0.056610107421875
561	0.33822133706899477	-1.2406768798828123	0.05686950683593751
562	0.3386709852363605	-1.2403411865234375	0.056610107421875
563	0.3391206334037263	-1.2400054931640625	0.0565948486328125
564	0.3395691749113862	-1.2396240234375	0.056671142578125
565	0.3400380051803193	-1.240081787109375	0.05657958984375
566	0.34048654668797923	-1.2397003173828125	0.0566253662109375
567	0.34094947477181464	-1.2399139404296875	0.05670166015625
568	0.341399491825749	-1.239593505859375	0.0567779541015625
569	0.34185909993046704	-1.2396697998046875	0.05664062499999999
570	0.34230616589185253	-1.239227294921875	0.0565032958984375
571	0.3427539696263753	-1.2388153076171875	0.0563812255859375
572	0.3431789023936447	-1.2374572753906252	0.05664062499999999
573	0.34364920820885214	-1.2379760742187502	0.0564117431640625
574	0.34410033192249234	-1.237701416015625	0.05676269531249999
575	0.34456657998544515	-1.2380523681640627	0.0561676025390625
576	0.3450073748751645	-1.2373504638671875	0.0566864013671875
577	0.34547362293811734	-1.2377014160156252	0.05670166015625
578	0.3459240088786203	-1.237396240234375	0.05633544921875
579	0.3463825103236325	-1.2374267578125	0.0565338134765625
580	0.346829576285018	-1.2369842529296875	0.056365966796875
581	0.3472755355866977	-1.2364959716796875	0.0565643310546875
582	0.34772665930033786	-1.2362213134765625	0.05633544921875
583	0.3481884807244675	-1.23638916015625	0.056365966796875
584	0.34863185782016703	-1.2357940673828125	0.05635070800781249
585	0.3490863015129246	-1.23565673828125	0.056549072265625
586	0.349541851865388	-1.235565185546875	0.0564727783203125
587	0.34999371335216534	-1.235321044921875	0.0562896728515625
588	0.35044299263296247	-1.2349700927734373	0.0562896728515625
589	0.3508856319555248	-1.234344482421875	0.05638122558593751
590	0.35134118230798816	-1.2342529296875	0.0563507080078125
591	0.3517967326604515	-1.234161376953125	0.0564117431640625
592	0.35225818519801255	-1.23431396484375	0.056243896484375
593	0.35269270901606564	-1.2333526611328125	0.05622863769531249
594	0.3531655970372533	-1.2339782714843748	0.056365966796875
595	0.35361081856579585	-1.23345947265625	0.05622863769531249
596	0.3540818621541405	-1.2340087890624998	0.05633544921875
597	0.3545185992916052	-1.2331390380859373	0.0562896728515625
598	0.35497710073661737	-1.2331695556640623	0.05621337890625
599	0.35541236232780765	-1.23223876953125	0.0560760498046875
600	0.35587197043252566	-1.2323150634765625	0.05609130859375
601	0.356320143053617	-1.2319183349609375	0.055999755859375
602	0.356779751158335	-1.23199462890625	0.0561676025390625
603	0.35721648829579966	-1.2311248779296873	0.0559234619140625
604	0.3576893763169874	-1.23175048828125	0.056304931640625
605	0.3581357045052357	-1.2312774658203123	0.056060791015625
606	0.35859678815622814	-1.2314147949218752	0.056121826171875
607	0.3590350008399672	-1.2306060791015625	0.0559539794921875
608	0.3594997733566456	-1.2308959960937502	0.05625915527343751
609	0.35994388822548234	-1.2303314208984373	0.055816650390625
610	0.3603975941451027	-1.23016357421875	0.0561676025390625
611	0.3608557267035463	-1.2301788330078125	0.05609130859375
612	0.36132049922022474	-1.2304687500000002	0.05601501464843751
613	0.3617708851607277	-1.23016357421875	0.0559539794921875
614	0.36221868889525044	-1.2297515869140625	0.05596923828125
615	0.36266022155810695	-1.2290802001953123	0.055938720703125
